Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label,predicted_label
pWdKf3MneyI,UgzXomvk_6nBrv79XCR4AaABAg,2021-12-21T13:16:37Z,2021-12-21T13:16:37Z,0,"Through out film there is lots of speech conversation, I feels that is affect the speed of film, and also boring. 👎👎👎",NON_HATE,0.9718025923,NON_HATE,NON_HATE
pWdKf3MneyI,UgyktMOaLdp6btXCYoZ4AaABAg,2021-12-13T19:17:03Z,2021-12-13T19:17:03Z,1,1:23 you like a bullet line gimme the shivers,NON_HATE,0.8749935627,NON_HATE,NON_HATE
pWdKf3MneyI,UgzA_Pkih4se9yjFXJN4AaABAg,2021-12-10T06:42:01Z,2021-12-10T06:42:01Z,3,"I love Paul Rudd hes one of my favorite comedians of all time. Anchorman has to be one of my favorite movies, Brian Fantana has to go down as one of his great performances ever. Role Models and I Love You Man are my favorites too. But when they announced that he was gonna be Antman I was a little hesitant. At the end I was super wrong. I'm glad that Marvel and Feige saw something in him.  Antman is without a doubt one of my favorite characters in Marvel and thanks to Paul Rudd's performance.",NON_HATE,0.9602019787,NON_HATE,NON_HATE
pWdKf3MneyI,Ugzs64_PCqaSekxvndl4AaABAg,2021-11-23T07:02:20Z,2021-11-23T07:02:20Z,3,The soundtrack to this is off the charts epic,NON_HATE,0.963619113,NON_HATE,NON_HATE
pWdKf3MneyI,UgzM4BQRSBudYwMZ9Qh4AaABAg,2021-11-22T14:57:37Z,2021-11-22T14:57:37Z,0,"having seen the movie, can't help but feel the trailer was way better.",NON_HATE,0.9762501717,NON_HATE,NON_HATE
pWdKf3MneyI,UgzOPTkCDWBq0C4MUYd4AaABAg,2021-11-20T20:38:34Z,2021-11-20T20:46:45Z,0,when ant man meet blade teaser he caught the back side of blade blade saw him as he fell throught the atom zone did not mention did not think it was it pointed but alittle time blood speck seed blade thought that too enter the enternals,NON_HATE,0.9564447999,NON_HATE,NON_HATE
pWdKf3MneyI,UgzpZzv9__Z_cUpZTx94AaABAg,2021-11-16T23:55:45Z,2021-11-16T23:55:45Z,1,Im really glad it was Paul Rudd to play the Antman,NON_HATE,0.9377233982,NON_HATE,NON_HATE
pWdKf3MneyI,Ugz1_pg6J1SVrTcXUyV4AaABAg,2021-11-05T08:05:14Z,2021-11-05T08:05:14Z,1,"I personally prefer this to Deadpool
all my friends like that movie
while I enjoy this movie so much",NON_HATE,0.9589009881,NON_HATE,NON_HATE
pWdKf3MneyI,Ugwg9hVYOlf0YvS5rSJ4AaABAg,2021-10-23T16:50:08Z,2021-10-23T16:50:08Z,0,"Scott: My days of breaking into places and stealing stuff are over. What do you want me to do?
Hank: I want you to break into a place and steal some stuff.
Scott: *_Makes sense._*",NON_HATE,0.9135305882,NON_HATE,NON_HATE
pWdKf3MneyI,UgwmxLqGJwmGZytrYsd4AaABAg,2021-10-16T12:08:13Z,2021-10-16T12:08:13Z,1,Ant-Man is the most underrated MCU superhero,NON_HATE,0.9276466966,NON_HATE,NON_HATE
pWdKf3MneyI,UgwGF5ZatGkPK11wHPp4AaABAg,2021-09-30T08:10:31Z,2021-09-30T08:10:31Z,1,This trailer doesn't do justice to the movie.,NON_HATE,0.9750087857,NON_HATE,NON_HATE
pWdKf3MneyI,UgweCE_5H7HezZYGisp4AaABAg,2021-09-29T18:31:20Z,2021-09-29T18:31:20Z,1,The trailer and movie did not disappoint,NON_HATE,0.9685710669,NON_HATE,NON_HATE
pWdKf3MneyI,UgyqAXRgTr7EGdQ2VSB4AaABAg,2021-09-22T15:40:26Z,2021-09-22T15:40:26Z,0,"Hey ANT- MAN ALL MOBILE AND COMPUTER SHAYAD ANT MAN
ANT MAN = LETEST TECHNOLOGY",NON_HATE,0.8846461773,NON_HATE,NON_HATE
pWdKf3MneyI,UgyEYW_hw3-Tp8_NRg54AaABAg,2021-09-22T11:21:21Z,2021-09-22T11:21:21Z,1,"MCU make Ant-Man Amazing and DC make Aquaman Badass, All things In Balanced",NON_HATE,0.8711268306,NON_HATE,NON_HATE
pWdKf3MneyI,UgymT_OnwMKqTibIvx94AaABAg,2021-09-09T20:17:41Z,2021-09-09T20:17:41Z,0,This trailer music is the same as The Gods of Egypt Trailer,NON_HATE,0.949724853,NON_HATE,NON_HATE
pWdKf3MneyI,UgyUzfEeCp7f2amPhxt4AaABAg,2021-09-01T18:52:52Z,2021-09-01T18:52:52Z,3,Bro was this actually 6 years ago. Seriously.,NON_HATE,0.977686882,NON_HATE,NON_HATE
pWdKf3MneyI,UgwGmVbTFp6vbhj6whB4AaABAg,2021-08-31T18:12:31Z,2021-08-31T18:12:31Z,1,"Ant-Man : ""We Haven't Met, I'm Ant-Man.""
Atom : ""I Don't Care.""",NON_HATE,0.911849618,NON_HATE,NON_HATE
pWdKf3MneyI,UgwML_XQK2_rdzZXift4AaABAg,2021-08-31T11:25:00Z,2021-08-31T11:25:00Z,0,"You guys used Thomas the tank engine Can you get the whole stuff that Thomas the tank engine used and the train ? I'm at Terry Shaw's house 
From Lucas Coakley 
PS I love Thomas . And I am 10.",NON_HATE,0.9572773576,NON_HATE,NON_HATE
pWdKf3MneyI,UgyukJa9u8PCTg64JQh4AaABAg,2021-08-29T06:35:47Z,2021-08-29T06:35:47Z,0,Legends watch at 2021,NON_HATE,0.9714836478,NON_HATE,NON_HATE
pWdKf3MneyI,UgyK80aXglUtn290UW94AaABAg,2021-08-04T22:43:25Z,2021-08-04T22:43:25Z,0,Am I the only one that likes this movie more than Ant-Man and the Wasp?,NON_HATE,0.9584169984,NON_HATE,NON_HATE
pWdKf3MneyI,Ugyh79c_oZVUPGYT7Nh4AaABAg,2021-07-15T20:34:18Z,2022-06-02T16:35:05Z,1,Age of Ultron Jurassic World and Inside Out AMC theater,NON_HATE,0.9469347596,NON_HATE,NON_HATE
pWdKf3MneyI,UgwE0ix4McTaFNhkoa54AaABAg,2021-07-10T22:59:24Z,2021-07-10T22:59:24Z,2,2:17,NON_HATE,0.9771404266,NON_HATE,NON_HATE
pWdKf3MneyI,UgxtBU_J08inDfRlDVV4AaABAg,2021-07-03T17:34:47Z,2021-07-03T17:34:47Z,1,I like this movie.,NON_HATE,0.9776556492,NON_HATE,NON_HATE
pWdKf3MneyI,UgwEnX4cJZ0hJkyoy714AaABAg,2021-06-26T21:56:33Z,2021-06-26T21:56:45Z,3,Marvel Studio Ant-Man Trailer,NON_HATE,0.9607434869,NON_HATE,NON_HATE
pWdKf3MneyI,UgyB2yTxiieEb6fnKa54AaABAg,2021-06-20T12:17:41Z,2021-06-20T12:17:41Z,3,Without antman and pym.... Endgame wouldn't exist...,NON_HATE,0.9707951546,NON_HATE,NON_HATE
pWdKf3MneyI,UgzfC2d8py2VJOo6blp4AaABAg,2021-06-17T05:39:03Z,2021-06-17T05:39:03Z,3,CAN'T WAIT FOR *ANTMAN QUANTUMANIA*,NON_HATE,0.8542535901,NON_HATE,NON_HATE
pWdKf3MneyI,UgyOvhEtP6S-gaUTbI14AaABAg,2021-06-06T05:25:57Z,2021-06-06T05:25:57Z,6,Moms are the real heros,NON_HATE,0.9681487083,NON_HATE,NON_HATE
pWdKf3MneyI,UgyNnCPWtPc3V3FJ3J94AaABAg,2021-06-06T02:24:56Z,2021-06-06T02:24:56Z,1,the onion is the real hero.,NON_HATE,0.9735842347,NON_HATE,NON_HATE
pWdKf3MneyI,Ugw92wYADI-Imq74PVV4AaABAg,2021-06-05T22:35:48Z,2021-06-05T22:35:48Z,5,the real heroes are moms,NON_HATE,0.9710838795,NON_HATE,NON_HATE
pWdKf3MneyI,UgzhXK2T03CIdvoey-l4AaABAg,2021-06-05T20:13:29Z,2021-06-05T20:13:29Z,6,Moms are the real heroes,NON_HATE,0.970274508,NON_HATE,NON_HATE
pWdKf3MneyI,Ugypw0tis7exwutSLCB4AaABAg,2021-06-05T19:43:51Z,2021-06-05T19:43:51Z,3,Moms are the real heroes,NON_HATE,0.970274508,NON_HATE,NON_HATE
pWdKf3MneyI,UgzdoeCoH-T9ovx2ptB4AaABAg,2021-06-05T19:39:01Z,2021-06-05T19:39:01Z,2,Moms are the real heroes,NON_HATE,0.970274508,NON_HATE,NON_HATE
pWdKf3MneyI,UgwoI0RHjJzNZ9EnXat4AaABAg,2021-06-05T19:33:03Z,2021-06-05T19:33:03Z,28,Moms are the real heroes.,NON_HATE,0.9760863185,NON_HATE,NON_HATE
pWdKf3MneyI,UgzmOE0wXLLOp_M7Fc14AaABAg,2021-05-29T13:52:05Z,2021-05-29T13:52:05Z,0,"Where's Phoebe,Mike??",NON_HATE,0.9768909812,NON_HATE,NON_HATE
pWdKf3MneyI,Ugw8tD7gRnHU30LMsqJ4AaABAg,2021-05-27T10:11:48Z,2021-05-27T10:11:48Z,0,"Sandy Kominsky finally has a gig!!

Good job Norman👍",NON_HATE,0.9252063036,NON_HATE,NON_HATE
pWdKf3MneyI,UgyOOhSg0vAtti2auO54AaABAg,2021-05-17T15:45:20Z,2021-05-17T15:45:20Z,0,"The yellow sound extremely frame because growth spontaneously rhyme beside a careless beef. instinctive, unknown direction",NON_HATE,0.9670394659,NON_HATE,NON_HATE
pWdKf3MneyI,Ugx0Y_LCl-SVBsU2dFd4AaABAg,2021-05-14T18:54:52Z,2021-05-14T18:54:52Z,1,1:17 is why I keep coming back to this trailer. Great editing.,NON_HATE,0.973780632,NON_HATE,NON_HATE
pWdKf3MneyI,Ugz-CgP_ZAnE-njIO8h4AaABAg,2021-05-10T10:27:07Z,2021-05-10T10:27:07Z,2,Movie is underrated,NON_HATE,0.9760919213,NON_HATE,NON_HATE
pWdKf3MneyI,Ugx1zjtUFwSrQytO-Fl4AaABAg,2021-05-03T06:49:10Z,2021-05-03T06:49:10Z,0,✨CRAP BAG✨,NON_HATE,0.9724235535,NON_HATE,NON_HATE
pWdKf3MneyI,UgwjadmkXzICklTiM254AaABAg,2021-04-29T07:35:19Z,2021-04-29T07:35:19Z,1,"Looking back on this film now... I think it's a mix between ""The Incredible Shrinking Man"" and ""Spider-Man"" with a touch of ""Honey, I Shrunk the Kids""",NON_HATE,0.9167076349,NON_HATE,NON_HATE
pWdKf3MneyI,UgyLp4RE3WeaST7IJOh4AaABAg,2021-04-25T19:23:12Z,2021-04-25T19:23:12Z,0,"Thomas tho, that is weird.",NON_HATE,0.9777663946,NON_HATE,NON_HATE
pWdKf3MneyI,Ugyua7PmkQ3ZWDjuB954AaABAg,2021-04-23T10:37:31Z,2021-04-23T10:37:31Z,0,"Every primary school kid knows from biology lessons that all ants without wings are female, male are the flying ants with wings that never work, only enjoy life and fly around a little see what’s up, and once a year the ant queen flies high with them for some hanky-panky.",NON_HATE,0.9551824331,NON_HATE,NON_HATE
pWdKf3MneyI,UgwZImgmqH0dLcpt__54AaABAg,2021-04-22T04:18:54Z,2021-04-22T04:18:54Z,0,I can’t believe it’s been 6years,NON_HATE,0.973125577,NON_HATE,NON_HATE
pWdKf3MneyI,UgxjxhHDltEDe1T8UIp4AaABAg,2021-04-19T08:57:25Z,2021-04-19T08:57:25Z,0,luis carried the whole movie.,NON_HATE,0.9776008129,NON_HATE,NON_HATE
pWdKf3MneyI,UgwcrEMJHey4MtUtVyx4AaABAg,2021-04-16T03:09:20Z,2021-04-16T03:09:20Z,0,"LOL!  When the train hits him.
Gets me every time!",NON_HATE,0.9698243141,NON_HATE,NON_HATE
pWdKf3MneyI,Ugx3sCk9KzzK8hYfrPh4AaABAg,2021-03-31T21:07:55Z,2021-03-31T21:07:55Z,2,"I dont know why Im here, but I cant complain!",NON_HATE,0.9325134158,NON_HATE,NON_HATE
pWdKf3MneyI,UgwfjALB-7GwCk2QoGR4AaABAg,2021-03-30T19:02:33Z,2021-03-30T19:02:33Z,2,"Great movie.
I love everything about this movie.",NON_HATE,0.9764915109,NON_HATE,NON_HATE
pWdKf3MneyI,UgzoNjptF6bdB6q9hj94AaABAg,2021-03-28T03:31:39Z,2021-03-28T03:31:39Z,0,"I Haven,t Watch Ant Man",NON_HATE,0.9450075626,NON_HATE,NON_HATE
pWdKf3MneyI,Ugwcfu_el8pp2qiaU6J4AaABAg,2021-03-24T22:45:48Z,2021-03-24T22:46:23Z,1,Was this movie any good ???? Seems stupid ASF,NON_HATE,0.7438564301,NON_HATE,NON_HATE
pWdKf3MneyI,Ugy2nmLVEeQomefqeeZ4AaABAg,2021-03-22T21:41:06Z,2021-03-22T21:41:06Z,0,Isnt Scott's ex the one who is playing a actress in advertisements in Wandavision,NON_HATE,0.9376684427,NON_HATE,NON_HATE
pWdKf3MneyI,UgyuhXLtcDTJV-f0WVV4AaABAg,2021-03-22T09:41:12Z,2021-03-22T09:41:12Z,0,ANT MAN is For All Gov. Around the world outside & inside Country.,NON_HATE,0.9335533381,NON_HATE,NON_HATE
pWdKf3MneyI,UgzWaBfa_vw2QTyo1ux4AaABAg,2021-03-17T12:07:42Z,2021-03-17T12:07:42Z,1,🥰,NON_HATE,0.9780728221,NON_HATE,NON_HATE
pWdKf3MneyI,Ugyym6m9bP7GXQ7btwJ4AaABAg,2021-03-16T10:14:54Z,2021-03-16T10:14:54Z,0,1:24 is nobody going to talk about the music at that moment??,NON_HATE,0.9765060544,NON_HATE,NON_HATE
pWdKf3MneyI,UgxP2a1wKDaL1cLk3Fx4AaABAg,2021-03-16T08:56:19Z,2021-03-16T08:56:19Z,0,Who here in 2022? No one because marvel movies have no rewatch value,NON_HATE,0.9600590467,NON_HATE,NON_HATE
pWdKf3MneyI,UgwalEQJjdEwNL_dRJ94AaABAg,2021-03-07T05:34:46Z,2021-03-07T05:34:46Z,0,"OOOH MY GOOOOOOD!! IT'S THE GUY FROM FORTNITE!!! I DON'T CARE IF WHAT WILL YOU SAY TO ME!!! JOHN WICK, STORMTROOPER, MARSHMELLO, TRAVIS SCOTT, KRATOS, MASTER CHIEF, SNAKE EYES, TRON, WALKING DEAD GUYS, PREDATOR, TERMINATOR, RYU, CHIN-LI, AND XENOMORPH ARE *""ORIGINALLY""* FROM FOOOOORTNIIIIITE!!!!!!",NON_HATE,0.626500845,NON_HATE,NON_HATE
pWdKf3MneyI,Ugw7TCmHOe3cPZ-ATOR4AaABAg,2021-03-06T16:15:27Z,2021-03-06T16:15:27Z,0,Welcome to fortnite,NON_HATE,0.9755063057,NON_HATE,NON_HATE
pWdKf3MneyI,UgwRFA01RVt11wsS21t4AaABAg,2021-03-06T15:28:16Z,2021-03-06T15:28:16Z,0,ITS THE GUY FROM FORTNITE AAAAAAH,NON_HATE,0.8528615236,NON_HATE,NON_HATE
pWdKf3MneyI,UgwMHuIvrCvjh2-dCHZ4AaABAg,2021-03-04T15:17:53Z,2021-09-22T15:40:46Z,0,Ant_man 61B ==704B xor 104o xor 117AB and 117AB==skull1196,NON_HATE,0.968680799,NON_HATE,NON_HATE
pWdKf3MneyI,UgydPXsBeQF5jkZ9PSZ4AaABAg,2021-03-04T02:03:06Z,2021-03-04T02:03:06Z,1,Watching this movie over 50 times i noticed this trailer has some censoring that i didnt notice earlier,NON_HATE,0.9741976261,NON_HATE,NON_HATE
pWdKf3MneyI,Ugweqx9y-oyXN5sMXrN4AaABAg,2021-03-01T20:50:31Z,2021-03-01T20:50:31Z,0,It's funny how the highlight of the movie isn't in the trailer....... Louiiissssss,NON_HATE,0.9588972926,NON_HATE,NON_HATE
pWdKf3MneyI,UgxDC1ecMqyTcVroaCp4AaABAg,2021-03-01T07:23:17Z,2021-03-01T07:23:17Z,0,You imagine a ant infront of you and transformed into ant man!!😂 Lol..,NON_HATE,0.7731872797,NON_HATE,NON_HATE
pWdKf3MneyI,UgwoK0_xzyGjgwL-6_l4AaABAg,2021-02-22T13:22:11Z,2021-02-22T13:22:11Z,0,you just got jimmy wooed,NON_HATE,0.9749394059,NON_HATE,NON_HATE
pWdKf3MneyI,Ugx-q1RzZ8gMSAY2qM14AaABAg,2021-02-19T08:23:15Z,2021-02-19T08:23:15Z,1,"- Ant Man = 10/10👍
- Ant Man And The Wasp = 10/10👍",NON_HATE,0.9468516707,NON_HATE,NON_HATE
pWdKf3MneyI,Ugyf1Ggzl-1nPru2m3F4AaABAg,2021-02-15T01:31:53Z,2021-02-15T01:33:54Z,1,"Giant-man heroes: hank pym,",NON_HATE,0.9746877551,NON_HATE,NON_HATE
pWdKf3MneyI,UgyS4ABC_Kt2zJ1UXwh4AaABAg,2021-02-15T01:31:22Z,2021-02-15T01:31:22Z,1,Marvel studios Giant-man: the movie,NON_HATE,0.9722490907,NON_HATE,HATE
pWdKf3MneyI,UgzUE1OKeSFBCt63-094AaABAg,2021-02-11T10:58:11Z,2021-02-11T10:58:11Z,0,Cool trailer,NON_HATE,0.9718219638,NON_HATE,NON_HATE
pWdKf3MneyI,UgxdPnlH3SH3PNJgJ4p4AaABAg,2021-02-01T01:29:46Z,2021-02-01T01:29:46Z,0,No way was this almost 6 years ago,NON_HATE,0.9767900109,NON_HATE,NON_HATE
pWdKf3MneyI,UgyZ-9k605SC-lV2BwN4AaABAg,2021-01-30T20:07:52Z,2021-01-30T20:07:52Z,0,I watched the movie today and can I say Cassie is soooooo cute,NON_HATE,0.9704620242,NON_HATE,NON_HATE
pWdKf3MneyI,UgzMOQ9PyAWibvgpaG94AaABAg,2021-01-28T09:44:20Z,2021-01-28T09:45:04Z,0,"I watched this movie yesterday and it surprised me more than once by how good it actually was. The only poor thing was the woman's unnaturally angsty character design (for her age), other than that, pretty neat.",NON_HATE,0.8162206411,,NON_HATE
pWdKf3MneyI,Ugy8IZMNCtmkSpgM6RN4AaABAg,2021-01-19T14:19:14Z,2021-01-19T14:19:14Z,0,This movie is still so sick,NON_HATE,0.9658267498,NON_HATE,NON_HATE
pWdKf3MneyI,UgxqJ7t224yRasjehq14AaABAg,2021-01-08T14:39:43Z,2021-01-08T14:39:43Z,0,hes so cool,NON_HATE,0.9750229716,NON_HATE,NON_HATE
pWdKf3MneyI,UgxZlHkR-yPMAFZY89d4AaABAg,2021-01-06T02:22:24Z,2021-01-06T02:22:24Z,0,5 years later here... I love the movie but I wish they kept the reveal of the villains suit hidden until the movie,NON_HATE,0.9666725993,NON_HATE,NON_HATE
pWdKf3MneyI,UgziYgwajb7xk8h_tXB4AaABAg,2021-01-01T18:52:16Z,2021-01-01T18:52:16Z,0,My antmN coming in. 💥👊😎Sorry you boast but yeah..,NON_HATE,0.9657962918,NON_HATE,NON_HATE
pWdKf3MneyI,UgzI_Z9PBZDuNNMSyi14AaABAg,2020-12-27T19:07:23Z,2020-12-27T19:07:23Z,0,I don't know why am I still here,NON_HATE,0.9738103747,NON_HATE,NON_HATE
pWdKf3MneyI,UgwUHuWjJGmEoGxY7sB4AaABAg,2020-12-27T08:53:17Z,2020-12-27T08:53:28Z,0,No. He is crap bag. xD,NON_HATE,0.8980723023,NON_HATE,NON_HATE
pWdKf3MneyI,Ugz7oe3IYLV23JQTlBp4AaABAg,2020-12-24T02:41:18Z,2020-12-24T02:41:18Z,9,This movie took me by surprise. I loved every moment of it Paul Rudd is just too precious.,NON_HATE,0.9703676701,NON_HATE,NON_HATE
pWdKf3MneyI,UgyUk0SIz8Cs3lCOa0V4AaABAg,2020-12-18T21:56:14Z,2020-12-18T21:56:14Z,1,It’s weird to think that this movie came out five years ago. 😐,NON_HATE,0.9714227915,NON_HATE,NON_HATE
pWdKf3MneyI,UgwDGSrDlG2FxOBg9Ah4AaABAg,2020-12-17T17:10:02Z,2020-12-17T17:10:02Z,59,"Some people always forget how smart Scott actually is , man just rembember how he stole the suit",NON_HATE,0.960054338,NON_HATE,HATE
