Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label
Z1BCujX3pw8,UgxwHxVBF49rl36ojDp4AaABAg,2022-11-09T21:01:36Z,2022-11-09T21:01:36Z,1,"<The weakest MCU film filled with radical feminist propaganda and terrible acting from
  boring misandrist Brie Larson.>",NON_HATE,0.8194830418,HATE
Z1BCujX3pw8,UgwG7vGk6gJkdhPWEnt4AaABAg,2022-11-07T23:57:42Z,2022-11-07T23:57:42Z,0,Alden Richard Pilipino 🇵🇭 Super Hero Captain Marvel Only Noypi 🇵🇭,NON_HATE,0.8217713833,NON_HATE
Z1BCujX3pw8,UgytUwmY5PVmGXmTd0d4AaABAg,2022-11-04T08:24:27Z,2022-11-04T08:24:27Z,1,<Rubbish feminist propaganda film based on a poor selling woke comic.>,NON_HATE,0.7817492485,HATE
Z1BCujX3pw8,UgxRrVDZftO2-1Oq5ht4AaABAg,2022-11-03T12:24:35Z,2022-11-03T12:24:35Z,0,"The comics were so good, I wish the movie was the same.",NON_HATE,0.9756094217,NON_HATE
Z1BCujX3pw8,UgxPqNKLmdcsrsJ9Of14AaABAg,2022-10-26T16:24:59Z,2022-10-26T16:24:59Z,1,"<Film is so rubbish Disney had to use deception to make the film a success. 
  Disney falsely told people they needed to watch Captain Marvel before seeing Endgame, and
  Captain Marvel was favorably released before Endgame. Disney also falsely inflated 
  ticket sales numbers and used countless bots on Rotten Tomatoes to create hype.>",NON_HATE,0.9059410095,NON_HATE
Z1BCujX3pw8,Ugx9GN1Mzw91y2hqV2J4AaABAg,2022-10-24T21:19:31Z,2022-10-24T21:19:31Z,1,"<Amusing how Brie masquerades as the champion for equality when she white washed Captain Marvel.
  In the comics the first female Captain Marvel was a black woman named Monica Rambeau.
  Where's the equality Brie?>",NON_HATE,0.8095373511,
Z1BCujX3pw8,UgzAotKKhFyG1aFVrud4AaABAg,2022-10-24T04:31:07Z,2022-10-24T04:31:07Z,3,terrible movie,NON_HATE,0.9328844547,NON_HATE
Z1BCujX3pw8,Ugxp1486KOy9Igmvis94AaABAg,2022-10-24T00:36:14Z,2022-10-24T00:36:14Z,1,Steve Vadeboncoeur's spammer bots trying to get this boring trailer more support lol,NON_HATE,0.9731249809,NON_HATE
Z1BCujX3pw8,UgysbhHr31dKfh1gu5B4AaABAg,2022-10-24T00:35:31Z,2022-10-24T00:35:31Z,1,cry more Steve Vadeboncoeur lol,NON_HATE,0.9740454555,NON_HATE
Z1BCujX3pw8,Ugw03t5NFiplHg00UKF4AaABAg,2022-10-23T10:52:01Z,2022-10-23T10:52:01Z,0,Motivational Success Story Of Brie Larson - From Constant Failures To Captain Marvel and Avengers,NON_HATE,0.8769022226,NON_HATE
Z1BCujX3pw8,Ugy1w4IkE8EzCRWA4fR4AaABAg,2022-10-23T10:51:51Z,2022-10-23T10:51:51Z,0,"When Brie Larson was a child, she was home schooled by her parents. She was very close with her mother, but was painfully shy and suffered from social anxiety.  She always struggled to make friends and felt like an outsider. She was worried about being different.

When she was 7, Brie Larson experienced a traumatic period of her life when her parents got divorced. After her dad asked for divorce and left her mother shattered, Brie’s very dysfunctional relationship with her father began and still lasts. 
Soon after the divorce, Brie, her sister and her mother moved to Los Angeles to fulfill her acting career. They were very poor and lived in a very small apartment.
""We had a crappy one-room apartment where the bed came out of the wall and we each had three articles of clothing.""
 “I had no toys, and I had, like, two shirts, a pair of jeans and that was it.”
The defining role of her career came in 2015 with the movie ""Room"", where She plays a woman who is held captive in a shed for years and desperately tries to take care of her son.  Her amazing performance earned Larson a Best Actress Oscar and opened doors for many exciting projects in the future.  About the exciting projects.. We will see her in the upcoming movies.. Captain Marvel and Avengers - Endgame.
This motivational success story shows that behind every successful person there are thousands of failures that no one can see. For Brie Larson, Her career path wasn't easy. She had a difficult childhood, was insecure and broke almost her entire life. 
“I’m still feeling insecure all the time, and most of my life has been massive failures. It’s just that now we only really talk about the successes.”
 “I’ve failed for like 99 percent of my career. It’s only in the last couple of years where I’ve had a few successes and now suddenly I seem like a success story.”
“I don’t even think I can be honest with myself with how many auditions I’ve gone on my life and almost all of them I didn’t get” she said. “We’re talking about tens of thousands of auditions.”",NON_HATE,0.9504802823,NON_HATE
Z1BCujX3pw8,UgxNEqh_H2kC9xrE7G54AaABAg,2022-10-23T10:51:38Z,2022-10-23T10:51:38Z,0,"Failures are a part of life.
Giving yourself a chance to try and fail, is way better than not doing anything at all.
The universe has lots of opportunities for those who are brave enough to survive the training and face the failures.
Overcome what scares you the most.
Let go of your fears.
Believe that you can become the person that you want to be.
and start working on your dreams today.
“Fear is not a choice. What you do with it is.” -  Captain Marvel",NON_HATE,0.9218813777,NON_HATE
Z1BCujX3pw8,UgyuU11AQ3DpPnP8Dqt4AaABAg,2022-10-23T10:50:32Z,2022-10-23T10:50:32Z,0,"<<m she u??? d she u??? in the comics it was wasp a female who created the avengers and was their first leader JANET VAN DYNE WASP Janet Van Dyne, daughter of world-renowned scientist Vernon Van Dyne, is a founding member and long time leader of the Avengers, with the ability to shrink, fly and control insects...SO it should be called the  M HE U not the m she u ......using the same logic since the mcu took the leadership from a woman and gave it to 2 men iron man and captain america>>",NON_HATE,0.8508735299,NON_HATE
Z1BCujX3pw8,Ugz7qKsekwoz259r50d4AaABAg,2022-10-23T10:50:19Z,2022-10-23T10:50:19Z,0,<it was nia dacosta and nia dacosta alone who removed captain marvel from the title......nothing to do with the mcu or kevin feige ......she removed it to support monica rambeau who used to be captain marvel and nia dacosta is a closet racist...listen to her candyman interviews...wanting to kill only whites in her movies>,NON_HATE,0.896465838,NON_HATE
Z1BCujX3pw8,UgxDiHMQklLiZ3HNdph4AaABAg,2022-10-23T10:50:04Z,2022-10-23T10:50:04Z,0,it was nia dacosta and nia dacosta alone who removed captain marvel from the title to support her black best friend teyonnah parris and the first female captain marvel monica rambeau,NON_HATE,0.9246078134,NON_HATE
Z1BCujX3pw8,Ugx2NqXMYXzVKNm1d7R4AaABAg,2022-10-23T10:49:49Z,2022-10-23T10:49:49Z,0,nia da costa is very pro black and since monica rambeau was the first female captain marvel in the comics and is cannon as she said on the tedd lasso interview with Brett Goldstein multiple times... she nia dacosta used her opportunity as the director of captain marvel 2 to strip captain marvel off the the title of the movie and just call it the marvels... instead of calling it 'captain marvel 2 the marvels' The one thing nia dacosta seems to forget is that wasp from ant man was the first avenger in the comics and the first leader of the avengers...yet Evangeline Lilly  has never complained that she should have rightly been the leader of the avengers instead of iron man and captain america rightfully so....and that this is cannon...cannon as nia da costa seems to be obsessed with....Put some respect on Carol Danvers. And Monica shouldn't be sharing a title. How about giving her a solo movie!,NON_HATE,0.9317846298,NON_HATE
Z1BCujX3pw8,UgzteQfCYghn2qVri3R4AaABAg,2022-10-23T10:49:41Z,2022-10-23T10:49:41Z,0,the title change from captain marvel 2 the marvel to just the marvels was 100% nia da costa's idea not the mcu or kevin feige or marvel or disney.....it was all nia dacosta ..and since phase 4 kevin feige has given full power to the directors of the movies unlike phase 1 to 3 where he withheld the full control from the directors,NON_HATE,0.954531908,NON_HATE
Z1BCujX3pw8,UgwM0p3DOdqsetxmKhJ4AaABAg,2022-10-23T10:49:34Z,2022-10-23T10:49:34Z,0,"when you listen to some of nia da costa's candyman interviews and even her captain marvel 2 interviews..she is very pro-black ..and didn't like candyman killing mainly blacks in the original candyman movie..so she course corrected this in her new candyman movie....monica rambeau was originally captain marvel and the 2nd leader of the avengers after WASP  even though most foirget that it was wasp not monica rambeau who was the first avenger and first leader too..nia da costa mentioned this a few times in interviews...i believe that it was nias da costa and teyonah parris that changed the title to the marvels...not the mcu or kevin feige....in phase1,2, 3 the mcu controlled everything..but since phase 4 they've given all powers to the directors.......",NON_HATE,0.9316314459,NON_HATE
Z1BCujX3pw8,UgyQ26ZOtmwZ-FCONW54AaABAg,2022-10-23T10:49:20Z,2022-10-23T10:49:20Z,0,Put some respect on Carol Danvers. And Monica shouldn't be sharing a title. How about giving her a solo movie!,NON_HATE,0.9643295407,NON_HATE
Z1BCujX3pw8,UgwnCF73vbmQNJqXipN4AaABAg,2022-10-23T10:48:38Z,2022-10-23T10:48:38Z,0,"review bombing have ruined rotten tomatoes , imbued etc...only cinemascore is reliable now",NON_HATE,0.9521805644,NON_HATE
Z1BCujX3pw8,Ugw26C1Q6M6kJdQ6J4l4AaABAg,2022-10-23T10:47:53Z,2022-10-23T10:47:53Z,0,the cinemascore is the most important rating score for a movie now....,NON_HATE,0.9727005959,NON_HATE
Z1BCujX3pw8,UgwUow3cojK0I4M3jpZ4AaABAg,2022-10-23T10:47:18Z,2022-10-23T10:47:18Z,3,aged like a fine wine ...this movie gets better and better with each watch,NON_HATE,0.9660441875,NON_HATE
Z1BCujX3pw8,Ugzr5sXzHgR8qCgMtGZ4AaABAg,2022-10-23T10:46:53Z,2022-10-23T10:46:53Z,0,"""You have this Kree part of her that's unemotional, that is an amazing fighter and competitive. Then there's this human part of her that is flawed but is also the thing that she ends up leading by. It's the thing that gets her in trouble, but it's also the thing that makes her great. And those two sides warring against each other is what makes her her.""",NON_HATE,0.9120896459,NON_HATE
Z1BCujX3pw8,Ugx4GuZxT9VrEekpB9h4AaABAg,2022-10-23T10:46:25Z,2022-10-23T10:46:25Z,0,I love this movie,NON_HATE,0.9726549387,NON_HATE
Z1BCujX3pw8,UgwkhNxby18iStODzBp4AaABAg,2022-10-17T07:46:03Z,2022-10-17T07:46:03Z,4,waste movie,NON_HATE,0.968780458,NON_HATE
Z1BCujX3pw8,UgyoNG3DJj-pvDO6Gap4AaABAg,2022-10-15T16:23:31Z,2022-10-15T16:23:31Z,2,"<Rubbish propaganda promoting the hypocrisy of intersectional feminism. Feminists like Brie Larson 
  won't tell you that feminism always placed Caucasian women at the prominent positions.
  This fact is proven perfectly by Disney ignoring Monica Rambeau so Brie Larson could be the star.>",NON_HATE,0.8279463053,NON_HATE
Z1BCujX3pw8,UgzoNV8MrkQNxOvHIeN4AaABAg,2022-10-13T13:05:16Z,2022-10-13T13:05:16Z,2,"<Captain Marvel nearly cost the Avengers the battle in Avengers: Endgame when she
  foolishly fumbled the Stark gauntlet. Thankfully Tony was there to make up for Captain Marvel's incompetence.>",NON_HATE,0.9008463025,NON_HATE
Z1BCujX3pw8,UgyAWG_OvMOahaA8VDd4AaABAg,2022-10-12T14:26:37Z,2022-10-12T14:26:37Z,0,Anyone else notice the camera angle on Captain Marvel tends to be from a lower position looking up to her?  Gives off the impression that she is some how taller and more powerful than a woman of average height.,NON_HATE,0.9173185229,NON_HATE
Z1BCujX3pw8,UgwPrcAd9_SDvz4Be9B4AaABAg,2022-10-11T22:31:35Z,2022-10-11T22:31:35Z,2,I love this movie,NON_HATE,0.9726549387,NON_HATE
Z1BCujX3pw8,UgxTfxffe3QmYplObuF4AaABAg,2022-10-11T22:31:22Z,2022-10-11T22:31:22Z,0,the long kiss goodnight but in space with aliens,NON_HATE,0.9555639029,NON_HATE
Z1BCujX3pw8,Ugxjbk8FP7Wcl0qy3Lp4AaABAg,2022-10-11T22:30:56Z,2022-10-11T22:30:56Z,1,Fantastic movie,NON_HATE,0.971110642,NON_HATE
Z1BCujX3pw8,UgzE_gitFDu2pf-Lzv14AaABAg,2022-10-08T05:46:18Z,2022-10-08T05:46:18Z,2,Lousy movie,NON_HATE,0.971110642,NON_HATE
Z1BCujX3pw8,Ugzq2dORy5LF1NEyhql4AaABAg,2022-10-06T17:03:55Z,2022-10-06T17:03:55Z,1,"<Rubbish film starring radical misandrist Brie Larson. While Disney claims this film sold billions 
  the fact is Captain Marvel played to countless empty seats. 
  Carol Danvers was a poor selling comic. It's ridiculous to think all of sudden people
  love Carol Danvers.>",NON_HATE,0.8736480474,
Z1BCujX3pw8,UgxBiBdOK2scGd2g8sF4AaABAg,2022-10-03T09:16:30Z,2022-10-03T09:16:30Z,2,Boring movie based on a boring character.,NON_HATE,0.9767264128,NON_HATE
Z1BCujX3pw8,UgyvjKgJXf9giwFY4Dp4AaABAg,2022-10-02T19:49:51Z,2022-10-02T19:49:51Z,0,the long kiss goodnight but in space with aliens,NON_HATE,0.9555639029,NON_HATE
Z1BCujX3pw8,Ugy51kA3KOC63sAJRdl4AaABAg,2022-10-02T19:49:23Z,2022-10-02T19:49:23Z,0,I love this movie,NON_HATE,0.9726549387,NON_HATE
Z1BCujX3pw8,UgzKG35XHDymcI4NK554AaABAg,2022-09-30T22:15:18Z,2022-09-30T22:15:18Z,1,the story of a Misandrist,NON_HATE,0.9593031406,
Z1BCujX3pw8,UgzuuU7UG-yoc27pvLV4AaABAg,2022-09-30T22:15:04Z,2022-09-30T22:15:04Z,0,"Why is ok to take an artists life's work and corrupt it so dramatically? How many stories now?
Think of your favorite piece of music, is it ok to disrespect the artist's soul who sacrificed all other lively pleasures and commitments to get said soul onto the page, by changing the notes while keeping the name, just to make a few people who prefer their favorite notes in its place, happy? Most of Life for most of us, is not inclusive. Do we have to destroy every much loved creative cornerstone of Western Artists' storytelling, because its not how the story would go if, someone else wrote it???? JUST WRITE YOUR OWEN STORY, WITH ITS OWN NAME.",NON_HATE,0.9565725923,NON_HATE
Z1BCujX3pw8,UgzNo6ul9Z-pSbKOhHx4AaABAg,2022-09-29T19:58:30Z,2022-09-29T19:58:30Z,1,"<When you compare Brie's poorly written Mary Sue Captain Marvel to well written strong female 
  characters it really shows how pathetic and comical Disney's effort was. Legends like Ellen Ripley, 
  Sarah Connor, Alice Abernathy, and Princess Leia really make Captain Marvel look silly.>",NON_HATE,0.8938376904,NON_HATE
Z1BCujX3pw8,UgxGtgdvXB8EiKXz4dN4AaABAg,2022-09-28T19:30:10Z,2022-09-28T19:30:10Z,0,Only watching this movie because of Endgame but not lie the trailer gives me green latern vibes,NON_HATE,0.9697040319,NON_HATE
Z1BCujX3pw8,Ugw-odXtdZktSTE0l7N4AaABAg,2022-09-28T16:37:59Z,2022-09-28T16:39:35Z,0,"Ever since the dawn of humanity, men has made tons of movies/stories/games and so-called scientific researches about how men are better than women.

2022 and YT, reddit etc, are seeing a massive surge of men still hating on women only because. Just because.

Still pretending that all men are better than all women.

And that's fine.

Turn the tables around though, and see all the men cry in agony!
You don't like it?
Then WHY THE F should women be ok with men's constant debate on women's worth!?
It's not ok but men wont stop doing it everyday with podcasts and endless videos etc.
Like a neverending plague.
Men love to downsize others as if it's their birthright and sole purpose, yet cant face it being done to them.
F typical.

We are people too. You dont like it being done to you, STOP DOING IT TO ANYONE ELSE WHO ISNT A WHITE HETEROSEXUAL MAN.",NON_HATE,0.8779133558,NON_HATE
Z1BCujX3pw8,UgwkMk1n62uiOnMRzPh4AaABAg,2022-09-27T04:08:37Z,2022-09-27T04:08:37Z,3,Critical Drinker is right Brie Larson is a plank of wood her movies are terrible,NON_HATE,0.8734796047,NON_HATE
Z1BCujX3pw8,UgxxPWhCQGHa_-ORQph4AaABAg,2022-09-27T04:06:51Z,2022-09-27T04:06:51Z,2,Brie Larson recently admitted nobody wants her Captain Marvel,NON_HATE,0.9161697626,NON_HATE
Z1BCujX3pw8,UgzK41RxQOwn4RuFcTB4AaABAg,2022-09-27T04:06:00Z,2022-09-27T04:06:00Z,3,Marvel's worst movie,NON_HATE,0.9609382153,NON_HATE
Z1BCujX3pw8,Ugx0cdOru8G2QYw1YLB4AaABAg,2022-09-26T06:07:15Z,2022-09-26T06:07:15Z,3,Marvel bots liked this movie more than people did,NON_HATE,0.9689184427,NON_HATE
Z1BCujX3pw8,UgxdRZf3mpNVTFDfGa14AaABAg,2022-09-26T06:04:08Z,2022-09-26T06:04:08Z,5,Captain Karen,NON_HATE,0.9724235535,NON_HATE
Z1BCujX3pw8,UgyL3jF1aObmTjlMshZ4AaABAg,2022-09-26T06:03:42Z,2022-09-26T06:03:42Z,5,worst Marvel movie ever made,NON_HATE,0.9699136019,NON_HATE
Z1BCujX3pw8,Ugwfu2chZhnYQm-MFsh4AaABAg,2022-09-25T05:47:28Z,2022-09-25T05:47:28Z,0,I love this movie sm,NON_HATE,0.970594883,NON_HATE
Z1BCujX3pw8,UgxHJ9CMrL8jwupEtR94AaABAg,2022-09-24T15:00:48Z,2022-09-24T15:00:48Z,0,love this movie,NON_HATE,0.9738006592,NON_HATE
Z1BCujX3pw8,UgzeGfeQbIAUDIHS0NJ4AaABAg,2022-09-21T16:42:31Z,2022-09-21T16:42:31Z,1,"<Interesting how Brie Larson masquerades as a hero for women while she does nothing 
  to help oppressed women in places like Saudi Arabia and Afghanistan.
  Western feminists like to make a big show of their ""equality"" work while taking no action.>",HATE,0.8577079773,
Z1BCujX3pw8,Ugz-RfBeKYV8i0nB48h4AaABAg,2022-09-16T17:58:30Z,2022-09-16T17:58:30Z,1,"<Brie Larson lived up to her terrible reputation with her latest interview.
  Such a nasty response from this overrated munter Brie who makes rubbish films.>",NON_HATE,0.8977165222,NON_HATE
Z1BCujX3pw8,UgwAn1BP8adXqRB4WKF4AaABAg,2022-09-15T11:46:17Z,2022-09-15T11:46:17Z,0,Secret War is coming !!!!,NON_HATE,0.884215951,NON_HATE
Z1BCujX3pw8,UgwQUs47HDTxKkRLEGl4AaABAg,2022-09-15T10:04:42Z,2022-09-15T10:04:42Z,0,Still one of the best scores and best pieced together trailer that Marvel ever made.,NON_HATE,0.9753141999,NON_HATE
Z1BCujX3pw8,UgwJClREjV61Us42YAt4AaABAg,2022-09-14T00:45:35Z,2022-09-14T00:45:35Z,6,Dumb kids movie.,NON_HATE,0.9768054485,NON_HATE
Z1BCujX3pw8,Ugy_IuidYWu07ZEuTKd4AaABAg,2022-09-13T21:27:53Z,2022-09-13T21:27:53Z,1,"Come on fellas the Movie was good.
And yeah the bots tho 😂",NON_HATE,0.9344401956,NON_HATE
Z1BCujX3pw8,UgzoFoYfQAjA_RtCbhl4AaABAg,2022-09-13T20:28:29Z,2022-09-13T20:28:29Z,1,<Even Brie Larson knows her Captain Marvel is rubbish ha ha ha! So angry in her latest interview.>,NON_HATE,0.8418558836,NON_HATE
Z1BCujX3pw8,UgwB_swuPXzyQzTf2Y14AaABAg,2022-09-12T21:22:23Z,2022-09-12T21:22:23Z,0,monica rambeau now has her own comic...titled PHOTON not captain marvel...so please RENAME the marvels to CAPTAIN MARVEL 2 the marvels.,NON_HATE,0.9623484015,NON_HATE
Z1BCujX3pw8,UgyUDCE7Ui8ZMwwB9kN4AaABAg,2022-09-12T21:20:57Z,2022-09-12T21:20:57Z,0,"eternals shows that now in phase 4 the directors have been given full power..unlike in phase 1,2,3 where the mcu kevin feige had full power ..so it was nia dacosta that decided not feige or the mcu....and teyonah is her friend...",NON_HATE,0.9676966667,NON_HATE
Z1BCujX3pw8,UgxCofiWMSfVNNMaAkJ4AaABAg,2022-09-12T21:20:41Z,2022-09-12T21:20:41Z,0,WASP WAS THE FIRST FEMALE AVENGER AND LEADER OF THE AVENGERS....yet you don't hear Evangeline Lilly complaining about not being the leader of the avengers etc...unlike teyonnah parris who just complains...no wonder Kathryn Hahn is more popular and has her own tv show..even though monica rambeau is the 2nd most used character in wandavision,NON_HATE,0.915661037,NON_HATE
Z1BCujX3pw8,Ugyuv2f26xMQS-haFXt4AaABAg,2022-09-12T21:20:27Z,2022-09-12T21:20:27Z,1,Put some respect on Carol Danvers. And Monica shouldn't be sharing a title. How about giving her a solo movie!,NON_HATE,0.9643295407,NON_HATE
Z1BCujX3pw8,UgyOMF6H-ul6wXfY23l4AaABAg,2022-09-12T21:20:14Z,2022-09-12T21:20:14Z,0,nah i think its cuz direct nia de costa wants this movie to be about teyonah paris' monica rambeau so she doesnt want the title to focus on the white girl,NON_HATE,0.8139588833,NON_HATE
Z1BCujX3pw8,UgwWKhtwrc-Sne6m-TJ4AaABAg,2022-09-12T21:20:02Z,2022-09-12T21:20:02Z,0,"In Marvel mythology, Captain Marvel is the legacy of Mar-vell. Carol was his girlfriend and got her powers straight from him, becoming Ms Marvel. Monica Rambeau had nothing to do with him, and was named CM only for retaining copyright on the name. Carol was the right choice.",NON_HATE,0.9619191289,NON_HATE
Z1BCujX3pw8,UgzQVgyYhixfk1bqJIF4AaABAg,2022-09-12T21:19:53Z,2022-09-12T21:19:53Z,0,it was nia dacosta and nia dacosta alone who removed captain marvel from the title to support her black best friend teyonnah parris and the first female captain marvel monica rambeau,NON_HATE,0.9246078134,NON_HATE
Z1BCujX3pw8,UgwKdyQ3rfvzrLVFZBZ4AaABAg,2022-09-12T21:19:44Z,2022-09-12T21:19:44Z,0,"The darkest moment in Monica’s life came when she had to fight against Marrina, wife of the Sub-Mariner. Marrina had turned into a giant sea monster called Leviathan and Monica needed to lead the hunt against her. To stop the creature, Monica transformed into a bolt of lightning. However, she conducted herself against the surface of the ocean and nearly killed herself. Although she managed to survive, Monica lost her powers.",NON_HATE,0.9456928968,NON_HATE
Z1BCujX3pw8,UgwikwC5dOZe2fA_pfJ4AaABAg,2022-09-12T21:19:20Z,2022-09-12T21:19:20Z,0,it was nia dacosta and nia dacosta alone who removed captain marvel from the title......nothing to do with the mcu or kevin feige ......she removed it to support monica rambeau who used to be captain marvel and nia dacosta is a closet racist...listen to her candyman interviews...wanting to kill only whites in her movies,NON_HATE,0.904712379,NON_HATE
Z1BCujX3pw8,UgwQ0qPU2acYsUwhDlp4AaABAg,2022-09-12T21:19:11Z,2022-09-12T21:19:11Z,0,it was nia dacosta and nia dacosta alone who removed captain marvel from the title......nothing to do with the mcu or kevin feige ......she removed it to support monica rambeau who used to be captain marvel and nia dacosta is a closet racist...listen to her candyman interviews...wanting to kill only whites in her movies,NON_HATE,0.904712379,NON_HATE
Z1BCujX3pw8,UgzqeVS2Vhz0A0w0hol4AaABAg,2022-09-12T21:19:03Z,2022-09-12T21:19:03Z,0,it was nia dacosta and nia dacosta alone who removed captain marvel from the title to support her black best friend teyonnah parris and the first female captain marvel monica rambeau,NON_HATE,0.9246078134,NON_HATE
Z1BCujX3pw8,Ugz1CwZ_y98rf5xp3yt4AaABAg,2022-09-12T21:18:55Z,2022-09-12T21:18:55Z,0,nah i think its cuz direct nia de costa wants this movie to be about teyonah paris' monica rambeau so she doesnt want the title to focus on the white girl,NON_HATE,0.8139588833,NON_HATE
Z1BCujX3pw8,Ugz-efAHXHApi_ru8D14AaABAg,2022-09-12T21:18:47Z,2022-09-12T21:18:47Z,0,nia da costa is very pro black and since monica rambeau was the first female captain marvel in the comics and is cannon as she said on the tedd lasso interview with Brett Goldstein multiple times... she nia dacosta used her opportunity as the director of captain marvel 2 to strip captain marvel off the the title of the movie and just call it the marvels... instead of calling it 'captain marvel 2 the marvels' The one thing nia dacosta seems to forget is that wasp from ant man was the first avenger in the comics and the first leader of the avengers...yet Evangeline Lilly  has never complained that she should have rightly been the leader of the avengers instead of iron man and captain america rightfully so....and that this is cannon...cannon as nia da costa seems to be obsessed with....Put some respect on Carol Danvers. And Monica shouldn't be sharing a title. How about giving her a solo movie!,NON_HATE,0.9317846298,NON_HATE
Z1BCujX3pw8,UgwGT5BDIZm77QUpi054AaABAg,2022-09-12T21:18:37Z,2022-09-12T21:18:37Z,0,the title change from captain marvel 2 the marvel to just the marvels was 100% nia da costa's idea not the mcu or kevin feige or marvel or disney.....it was all nia dacosta ..and since phase 4 kevin feige has given full power to the directors of the movies unlike phase 1 to 3 where he withheld the full control from the directors,NON_HATE,0.954531908,NON_HATE
Z1BCujX3pw8,Ugw6i3sWDuWNDGpnK-54AaABAg,2022-09-12T21:18:20Z,2022-09-12T21:18:20Z,0,"when you listen to some of nia da costa's candyman interviews and even her captain marvel 2 interviews..she is very pro-black ..and didn't like candyman killing mainly blacks in the original candyman movie..so she course corrected this in her new candyman movie....monica rambeau was originally captain marvel and the 2nd leader of the avengers after WASP  even though most foirget that it was wasp not monica rambeau who was the first avenger and first leader too..nia da costa mentioned this a few times in interviews...i believe that it was nias da costa and teyonah parris that changed the title to the marvels...not the mcu or kevin feige....in phase1,2, 3 the mcu controlled everything..but since phase 4 they've given all powers to the directors.......",NON_HATE,0.9316314459,NON_HATE
Z1BCujX3pw8,UgxjcsNP4C9onrHyIX54AaABAg,2022-09-12T14:38:07Z,2022-09-12T14:38:07Z,5,I really liked this movie and Bree Larsen in it.  Really looking forward to the new one:),NON_HATE,0.9744266272,NON_HATE
Z1BCujX3pw8,UgzRyWcWr1062xLo0DF4AaABAg,2022-09-12T01:55:33Z,2022-09-12T01:55:33Z,4,Marvel sure has many bots here praising their dumb movie LOL!,NON_HATE,0.9410305619,NON_HATE
Z1BCujX3pw8,UgzljESkWom2FgaWE1B4AaABAg,2022-09-10T06:53:41Z,2022-09-10T06:53:41Z,0,good movie,NON_HATE,0.9724578261,NON_HATE
Z1BCujX3pw8,UgwUkwkeKpgPRq6L8kF4AaABAg,2022-09-10T06:53:22Z,2022-09-10T06:53:22Z,0,"<""You have this Kree part of her that's unemotional, that is an amazing fighter and competitive. Then there's this human part of her that is flawed but is also the thing that she ends up leading by. It's the thing that gets her in trouble, but it's also the thing that makes her great. And those two sides warring against each other is what makes her her."" >",NON_HATE,0.8797025084,NON_HATE
Z1BCujX3pw8,Ugwkt2bq302sGacGQ9B4AaABAg,2022-09-10T06:53:11Z,2022-09-10T06:53:11Z,0,"""You have this Kree part of her that's unemotional, that is an amazing fighter and competitive. Then there's this human part of her that is flawed but is also the thing that she ends up leading by. It's the thing that gets her in trouble, but it's also the thing that makes her great. And those two sides warring against each other is what makes her her.""",NON_HATE,0.9120896459,NON_HATE
Z1BCujX3pw8,Ugy5_CY3gxuOKNZBl814AaABAg,2022-09-10T06:52:41Z,2022-09-10T06:52:41Z,0,the long kiss goodnight geena Davis but in space,NON_HATE,0.9522889853,NON_HATE
Z1BCujX3pw8,Ugw3X74vfE02K0nY1xV4AaABAg,2022-09-10T06:51:59Z,2022-09-10T06:51:59Z,0,<'You either die a hero or live long enough to see yourself become the villain…' –Brie Larson>,NON_HATE,0.8915219307,NON_HATE
Z1BCujX3pw8,UgzzWrepgUeCbqmikDt4AaABAg,2022-09-09T08:55:19Z,2022-09-09T08:59:25Z,0,After she hulk people  realized this is masterpice,NON_HATE,0.8955301046,NON_HATE
Z1BCujX3pw8,Ugx5-tOHaV-rjRmY1Gh4AaABAg,2022-09-04T23:15:04Z,2022-09-04T23:15:04Z,1,"Really boring but could have been saved by better casting.  British actress Ruth Wilson can make even dull dialogue fascinating and full of mystery.  She would be a fantastic Captain Marvel but maybe would not want the part.  How many actors can make being a sociopathic murderer so entertaining?  Watch Season 3, episode 4 of Luther.  (best if you watch the whole thing until then of course)",NON_HATE,0.9511859417,NON_HATE
Z1BCujX3pw8,Ugz3ejTL1Ml_ls66oGN4AaABAg,2022-08-30T05:24:17Z,2022-08-30T05:24:17Z,4,a movie so bland you need new youtube accounts to tell the world how great this movie is,NON_HATE,0.9621834755,NON_HATE
Z1BCujX3pw8,UgyI8gXC4Gwx3ZrC-ER4AaABAg,2022-08-30T05:21:42Z,2022-08-30T05:21:42Z,5,boring,NON_HATE,0.971598208,NON_HATE
Z1BCujX3pw8,UgwN6sxCqziIWdrRjah4AaABAg,2022-08-30T01:59:07Z,2022-08-30T01:59:07Z,0,<'You either die a hero or live long enough to see yourself become the villain…' –Brie Larson>,NON_HATE,0.8915219307,NON_HATE
Z1BCujX3pw8,Ugzoe_EkYrAB8e5UhLd4AaABAg,2022-08-27T10:56:04Z,2022-08-27T10:56:04Z,2,This movie was better than alot of phase 4 stuff,NON_HATE,0.9748359919,NON_HATE
Z1BCujX3pw8,Ugy9tSrDMt6JE83PMrZ4AaABAg,2022-08-26T20:11:17Z,2022-08-26T20:11:17Z,4,what a waste of money.,NON_HATE,0.9746979475,NON_HATE
Z1BCujX3pw8,UgxHfivCizOIgJjRozh4AaABAg,2022-08-25T04:51:53Z,2022-08-25T04:51:53Z,5,When Marvel uses bots to approve of their movie you know it's boring.,NON_HATE,0.9650851488,NON_HATE
